"ensembl_gene_id","logFC","P.Value","adj.P.Val","comparison"
"ENSMUSG00000033075",0,1,1,"4h_vs_0h"
"ENSMUSG00000000420",0,1,1,"4h_vs_0h"
"ENSMUSG00000026946",0,1,1,"4h_vs_0h"
"ENSMUSG00000026664",0,1,1,"4h_vs_0h"
"ENSMUSG00000032316",0,1,1,"4h_vs_0h"
"ENSMUSG00000020817",0,1,1,"4h_vs_0h"
"ENSMUSG00000032757",0,1,1,"4h_vs_0h"
"ENSMUSG00000007038",0,1,1,"4h_vs_0h"
"ENSMUSG00000068566",0,1,1,"4h_vs_0h"
"ENSMUSG00000024851",0,1,1,"4h_vs_0h"
"ENSMUSG00000022809",0,1,1,"4h_vs_0h"
"ENSMUSG00000020694",0,1,1,"4h_vs_0h"
"ENSMUSG00000024423",0,1,1,"4h_vs_0h"
"ENSMUSG00000039989",0,1,1,"4h_vs_0h"
"ENSMUSG00000024146",0,1,1,"4h_vs_0h"
"ENSMUSG00000040356",0,1,1,"4h_vs_0h"
"ENSMUSG00000047281",0,1,1,"4h_vs_0h"
"ENSMUSG00000027109",0,1,1,"4h_vs_0h"
"ENSMUSG00000021124",0,1,1,"4h_vs_0h"
"ENSMUSG00000021288",0,1,1,"4h_vs_0h"
"ENSMUSG00000036023",0,1,1,"4h_vs_0h"
"ENSMUSG00000032582",0,1,1,"4h_vs_0h"
"ENSMUSG00000055371",0,1,1,"4h_vs_0h"
"ENSMUSG00000047804",0,1,1,"4h_vs_0h"
"ENSMUSG00000029344",0,1,1,"4h_vs_0h"
"ENSMUSG00000021258",0,1,1,"4h_vs_0h"
"ENSMUSG00000035011",0,1,1,"4h_vs_0h"
"ENSMUSG00000052102",0,1,1,"4h_vs_0h"
"ENSMUSG00000053617",0,1,1,"4h_vs_0h"
"ENSMUSG00000034994",0,1,1,"4h_vs_0h"
"ENSMUSG00000026000",0,1,1,"4h_vs_0h"
"ENSMUSG00000017697",0,1,1,"4h_vs_0h"
"ENSMUSG00000031233",0,1,1,"4h_vs_0h"
"ENSMUSG00000020029",0,1,1,"4h_vs_0h"
"ENSMUSG00000098387",0,1,1,"4h_vs_0h"
"ENSMUSG00000053985",0,1,1,"4h_vs_0h"
"ENSMUSG00000066861",0,1,1,"4h_vs_0h"
"ENSMUSG00000074743",0,1,1,"4h_vs_0h"
"ENSMUSG00000028024",0,1,1,"4h_vs_0h"
"ENSMUSG00000024369",0,1,1,"4h_vs_0h"
"ENSMUSG00000030218",0,1,1,"4h_vs_0h"
"ENSMUSG00000052131",0,1,1,"4h_vs_0h"
"ENSMUSG00000052397",0,1,1,"4h_vs_0h"
"ENSMUSG00000041417",0,1,1,"4h_vs_0h"
"ENSMUSG00000020346",0,1,1,"4h_vs_0h"
"ENSMUSG00000021948",0,1,1,"4h_vs_0h"
"ENSMUSG00000032218",0,1,1,"4h_vs_0h"
"ENSMUSG00000019988",0,1,1,"4h_vs_0h"
"ENSMUSG00000004768",0,1,1,"4h_vs_0h"
"ENSMUSG00000034789",0,1,1,"4h_vs_0h"
"ENSMUSG00000037706",0,1,1,"4h_vs_0h"
"ENSMUSG00000061130",0,1,1,"4h_vs_0h"
"ENSMUSG00000032085",0,1,1,"4h_vs_0h"
"ENSMUSG00000026942",0,1,1,"4h_vs_0h"
"ENSMUSG00000030342",0,1,1,"4h_vs_0h"
"ENSMUSG00000015243",0,1,1,"4h_vs_0h"
"ENSMUSG00000028494",0,1,1,"4h_vs_0h"
"ENSMUSG00000056220",0,1,1,"4h_vs_0h"
"ENSMUSG00000029135",0,1,1,"4h_vs_0h"
"ENSMUSG00000056758",0,1,1,"4h_vs_0h"
"ENSMUSG00000056216",0,1,1,"4h_vs_0h"
"ENSMUSG00000000957",0,1,1,"4h_vs_0h"
"ENSMUSG00000030057",0,1,1,"4h_vs_0h"
"ENSMUSG00000028426",0,1,1,"4h_vs_0h"
"ENSMUSG00000027500",0,1,1,"4h_vs_0h"
"ENSMUSG00000061032",0,1,1,"4h_vs_0h"
"ENSMUSG00000019478",0,1,1,"4h_vs_0h"
"ENSMUSG00000062248",0,1,1,"4h_vs_0h"
"ENSMUSG00000031231",0,1,1,"4h_vs_0h"
"ENSMUSG00000005360",0,1,1,"4h_vs_0h"
"ENSMUSG00000001120",0,1,1,"4h_vs_0h"
"ENSMUSG00000034205",0,1,1,"4h_vs_0h"
"ENSMUSG00000026176",0,1,1,"4h_vs_0h"
"ENSMUSG00000028464",0,1,1,"4h_vs_0h"
"ENSMUSG00000039849",0,1,1,"4h_vs_0h"
"ENSMUSG00000034748",0,1,1,"4h_vs_0h"
"ENSMUSG00000013822",0,1,1,"4h_vs_0h"
"ENSMUSG00000031950",0,1,1,"4h_vs_0h"
"ENSMUSG00000036943",0,1,1,"4h_vs_0h"
"ENSMUSG00000051853",0,1,1,"4h_vs_0h"
"ENSMUSG00000036894",0,1,1,"4h_vs_0h"
"ENSMUSG00000002728",0,1,1,"4h_vs_0h"
"ENSMUSG00000030082",0,1,1,"4h_vs_0h"
"ENSMUSG00000049354",0,1,1,"4h_vs_0h"
"ENSMUSG00000071359",0,1,1,"4h_vs_0h"
"ENSMUSG00000004771",0,1,1,"4h_vs_0h"
"ENSMUSG00000009630",0,1,1,"4h_vs_0h"
"ENSMUSG00000035783",0,1,1,"4h_vs_0h"
"ENSMUSG00000054364",0,1,1,"4h_vs_0h"
"ENSMUSG00000029838",0,1,1,"4h_vs_0h"
"ENSMUSG00000042644",0,1,1,"4h_vs_0h"
"ENSMUSG00000031168",0,1,1,"4h_vs_0h"
"ENSMUSG00000057672",0,1,1,"4h_vs_0h"
"ENSMUSG00000020733",0,1,1,"4h_vs_0h"
"ENSMUSG00000020091",0,1,1,"4h_vs_0h"
"ENSMUSG00000000127",0,1,1,"4h_vs_0h"
"ENSMUSG00000030403",0,1,1,"4h_vs_0h"
"ENSMUSG00000003184",0,1,1,"4h_vs_0h"
"ENSMUSG00000038894",0,1,1,"4h_vs_0h"
"ENSMUSG00000027996",0,1,1,"4h_vs_0h"
"ENSMUSG00000029642",0,1,1,"4h_vs_0h"
"ENSMUSG00000020844",0,1,1,"4h_vs_0h"
"ENSMUSG00000021540",0,1,1,"4h_vs_0h"
"ENSMUSG00000028886",0,1,1,"4h_vs_0h"
"ENSMUSG00000049691",0,1,1,"4h_vs_0h"
"ENSMUSG00000020038",0,1,1,"4h_vs_0h"
"ENSMUSG00000030560",0,1,1,"4h_vs_0h"
"ENSMUSG00000029591",0,1,1,"4h_vs_0h"
"ENSMUSG00000022098",0,1,1,"4h_vs_0h"
"ENSMUSG00000029428",0,1,1,"4h_vs_0h"
"ENSMUSG00000020330",0,1,1,"4h_vs_0h"
"ENSMUSG00000078317",0,1,1,"4h_vs_0h"
"ENSMUSG00000068196",0,1,1,"4h_vs_0h"
"ENSMUSG00000021264",0,1,1,"4h_vs_0h"
"ENSMUSG00000029661",0,1,1,"4h_vs_0h"
"ENSMUSG00000021670",0,1,1,"4h_vs_0h"
"ENSMUSG00000020122",0,1,1,"4h_vs_0h"
"ENSMUSG00000020857",0,1,1,"4h_vs_0h"
"ENSMUSG00000001552",0,1,1,"4h_vs_0h"
"ENSMUSG00000020755",0,1,1,"4h_vs_0h"
"ENSMUSG00000023885",0,1,1,"4h_vs_0h"
"ENSMUSG00000039480",0,1,1,"4h_vs_0h"
"ENSMUSG00000070697",0,1,1,"4h_vs_0h"
"ENSMUSG00000027575",0,1,1,"4h_vs_0h"
"ENSMUSG00000020232",0,1,1,"4h_vs_0h"
"ENSMUSG00000030867",0,1,1,"4h_vs_0h"
"ENSMUSG00000022263",0,1,1,"4h_vs_0h"
"ENSMUSG00000055069",0,1,1,"4h_vs_0h"
"ENSMUSG00000050310",0,1,1,"4h_vs_0h"
"ENSMUSG00000020962",0,1,1,"4h_vs_0h"
"ENSMUSG00000028189",0,1,1,"4h_vs_0h"
"ENSMUSG00000031629",0,1,1,"4h_vs_0h"
"ENSMUSG00000050373",0,1,1,"4h_vs_0h"
"ENSMUSG00000051169",0,1,1,"4h_vs_0h"
"ENSMUSG00000074476",0,1,1,"4h_vs_0h"
"ENSMUSG00000038886",0,1,1,"4h_vs_0h"
"ENSMUSG00000034765",0,1,1,"4h_vs_0h"
"ENSMUSG00000031007",0,1,1,"4h_vs_0h"
"ENSMUSG00000031812",0,1,1,"4h_vs_0h"
"ENSMUSG00000028863",0,1,1,"4h_vs_0h"
"ENSMUSG00000000295",0,1,1,"4h_vs_0h"
"ENSMUSG00000005312",0,1,1,"4h_vs_0h"
"ENSMUSG00000028868",0,1,1,"4h_vs_0h"
"ENSMUSG00000040188",0,1,1,"4h_vs_0h"
"ENSMUSG00000031979",0,1,1,"4h_vs_0h"
"ENSMUSG00000024525",0,1,1,"4h_vs_0h"
"ENSMUSG00000029816",0,1,1,"4h_vs_0h"
"ENSMUSG00000033417",0,1,1,"4h_vs_0h"
"ENSMUSG00000025402",0,1,1,"4h_vs_0h"
"ENSMUSG00000046201",0,1,1,"4h_vs_0h"
"ENSMUSG00000020605",0,1,1,"4h_vs_0h"
"ENSMUSG00000039050",0,1,1,"4h_vs_0h"
"ENSMUSG00000041278",0,1,1,"4h_vs_0h"
"ENSMUSG00000009905",0,1,1,"4h_vs_0h"
"ENSMUSG00000024965",0,1,1,"4h_vs_0h"
"ENSMUSG00000066357",0,1,1,"4h_vs_0h"
"ENSMUSG00000006906",0,1,1,"4h_vs_0h"
"ENSMUSG00000019977",0,1,1,"4h_vs_0h"
"ENSMUSG00000017299",0,1,1,"4h_vs_0h"
"ENSMUSG00000059208",0,1,1,"4h_vs_0h"
"ENSMUSG00000026687",0,1,1,"4h_vs_0h"
"ENSMUSG00000002658",0,1,1,"4h_vs_0h"
"ENSMUSG00000024785",0,1,1,"4h_vs_0h"
"ENSMUSG00000004748",0,1,1,"4h_vs_0h"
"ENSMUSG00000046079",0,1,1,"4h_vs_0h"
"ENSMUSG00000043702",0,1,1,"4h_vs_0h"
"ENSMUSG00000109901",0,1,1,"4h_vs_0h"
"ENSMUSG00000037058",0,1,1,"4h_vs_0h"
"ENSMUSG00000004069",0,1,1,"4h_vs_0h"
"ENSMUSG00000035683",0,1,1,"4h_vs_0h"
"ENSMUSG00000037570",0,1,1,"4h_vs_0h"
"ENSMUSG00000020677",0,1,1,"4h_vs_0h"
"ENSMUSG00000041303",0,1,1,"4h_vs_0h"
"ENSMUSG00000026393",0,1,1,"4h_vs_0h"
"ENSMUSG00000031808",0,1,1,"4h_vs_0h"
"ENSMUSG00000036188",0,1,1,"4h_vs_0h"
"ENSMUSG00000028587",0,1,1,"4h_vs_0h"
"ENSMUSG00000030315",0,1,1,"4h_vs_0h"
"ENSMUSG00000018846",0,1,1,"4h_vs_0h"
"ENSMUSG00000039449",0,1,1,"4h_vs_0h"
"ENSMUSG00000049504",0,1,1,"4h_vs_0h"
"ENSMUSG00000028678",0,1,1,"4h_vs_0h"
"ENSMUSG00000030872",0,1,1,"4h_vs_0h"
"ENSMUSG00000016253",0,1,1,"4h_vs_0h"
"ENSMUSG00000033706",0,1,1,"4h_vs_0h"
"ENSMUSG00000065990",0,1,1,"4h_vs_0h"
"ENSMUSG00000010080",0,1,1,"4h_vs_0h"
"ENSMUSG00000051984",0,1,1,"4h_vs_0h"
"ENSMUSG00000028982",0,1,1,"4h_vs_0h"
"ENSMUSG00000028948",0,1,1,"4h_vs_0h"
"ENSMUSG00000034449",0,1,1,"4h_vs_0h"
"ENSMUSG00000042229",0,1,1,"4h_vs_0h"
"ENSMUSG00000012076",0,1,1,"4h_vs_0h"
"ENSMUSG00000038838",0,1,1,"4h_vs_0h"
"ENSMUSG00000035890",0,1,1,"4h_vs_0h"
"ENSMUSG00000026965",0,1,1,"4h_vs_0h"
"ENSMUSG00000026617",0,1,1,"4h_vs_0h"
"ENSMUSG00000046861",0,1,1,"4h_vs_0h"
"ENSMUSG00000047434",0,1,1,"4h_vs_0h"
"ENSMUSG00000039994",0,1,1,"4h_vs_0h"
"ENSMUSG00000031916",0,1,1,"4h_vs_0h"
"ENSMUSG00000016831",0,1,1,"4h_vs_0h"
"ENSMUSG00000034216",0,1,1,"4h_vs_0h"
"ENSMUSG00000018442",0,1,1,"4h_vs_0h"
"ENSMUSG00000026042",0,1,1,"4h_vs_0h"
"ENSMUSG00000021569",0,1,1,"4h_vs_0h"
"ENSMUSG00000031722",0,1,1,"4h_vs_0h"
"ENSMUSG00000033161",0,1,1,"4h_vs_0h"
"ENSMUSG00000029624",0,1,1,"4h_vs_0h"
"ENSMUSG00000053841",0,1,1,"4h_vs_0h"
"ENSMUSG00000028854",0,1,1,"4h_vs_0h"
"ENSMUSG00000042015",0,1,1,"4h_vs_0h"
"ENSMUSG00000014349",0,1,1,"4h_vs_0h"
"ENSMUSG00000002524",0,1,1,"4h_vs_0h"
"ENSMUSG00000024816",0,1,1,"4h_vs_0h"
"ENSMUSG00000022443",0,1,1,"4h_vs_0h"
"ENSMUSG00000040771",0,1,1,"4h_vs_0h"
"ENSMUSG00000020412",0,1,1,"4h_vs_0h"
"ENSMUSG00000022365",0,1,1,"4h_vs_0h"
"ENSMUSG00000020628",0,1,1,"4h_vs_0h"
"ENSMUSG00000024002",0,1,1,"4h_vs_0h"
"ENSMUSG00000048078",0,1,1,"4h_vs_0h"
"ENSMUSG00000027641",0,1,1,"4h_vs_0h"
"ENSMUSG00000026816",0,1,1,"4h_vs_0h"
"ENSMUSG00000040472",0,1,1,"4h_vs_0h"
"ENSMUSG00000025151",0,1,1,"4h_vs_0h"
"ENSMUSG00000078937",0,1,1,"4h_vs_0h"
"ENSMUSG00000029111",0,1,1,"4h_vs_0h"
"ENSMUSG00000022538",0,1,1,"4h_vs_0h"
"ENSMUSG00000022299",0,1,1,"4h_vs_0h"
"ENSMUSG00000030319",0,1,1,"4h_vs_0h"
"ENSMUSG00000067995",0,1,1,"4h_vs_0h"
"ENSMUSG00000033021",0,1,1,"4h_vs_0h"
"ENSMUSG00000021751",0,1,1,"4h_vs_0h"
"ENSMUSG00000017747",0,1,1,"4h_vs_0h"
"ENSMUSG00000066880",0,1,1,"4h_vs_0h"
"ENSMUSG00000040010",0,1,1,"4h_vs_0h"
"ENSMUSG00000041685",0,1,1,"4h_vs_0h"
"ENSMUSG00000029439",0,1,1,"4h_vs_0h"
"ENSMUSG00000023074",0,1,1,"4h_vs_0h"
"ENSMUSG00000029198",0,1,1,"4h_vs_0h"
"ENSMUSG00000030386",0,1,1,"4h_vs_0h"
"ENSMUSG00000036473",0,1,1,"4h_vs_0h"
"ENSMUSG00000028145",0,1,1,"4h_vs_0h"
"ENSMUSG00000073678",0,1,1,"4h_vs_0h"
"ENSMUSG00000021548",0,1,1,"4h_vs_0h"
"ENSMUSG00000018501",0,1,1,"4h_vs_0h"
"ENSMUSG00000024797",0,1,1,"4h_vs_0h"
"ENSMUSG00000006517",0,1,1,"4h_vs_0h"
"ENSMUSG00000021065",0,1,1,"4h_vs_0h"
"ENSMUSG00000020770",0,1,1,"4h_vs_0h"
"ENSMUSG00000031918",0,1,1,"4h_vs_0h"
"ENSMUSG00000053746",0,1,1,"4h_vs_0h"
"ENSMUSG00000031601",0,1,1,"4h_vs_0h"
"ENSMUSG00000030801",0,1,1,"4h_vs_0h"
"ENSMUSG00000032038",0,1,1,"4h_vs_0h"
"ENSMUSG00000041132",0,1,1,"4h_vs_0h"
"ENSMUSG00000030677",0,1,1,"4h_vs_0h"
"ENSMUSG00000050705",0,1,1,"4h_vs_0h"
"ENSMUSG00000027078",0,1,1,"4h_vs_0h"
"ENSMUSG00000027828",0,1,1,"4h_vs_0h"
"ENSMUSG00000054150",0,1,1,"4h_vs_0h"
"ENSMUSG00000029213",0,1,1,"4h_vs_0h"
"ENSMUSG00000062373",0,1,1,"4h_vs_0h"
"ENSMUSG00000046985",0,1,1,"4h_vs_0h"
"ENSMUSG00000042700",0,1,1,"4h_vs_0h"
"ENSMUSG00000032733",0,1,1,"4h_vs_0h"
"ENSMUSG00000003849",0,1,1,"4h_vs_0h"
"ENSMUSG00000035686",0,1,1,"4h_vs_0h"
"ENSMUSG00000018167",0,1,1,"4h_vs_0h"
"ENSMUSG00000006390",0,1,1,"4h_vs_0h"
"ENSMUSG00000029918",0,1,1,"4h_vs_0h"
"ENSMUSG00000005907",0,1,1,"4h_vs_0h"
"ENSMUSG00000012705",0,1,1,"4h_vs_0h"
"ENSMUSG00000007812",0,1,1,"4h_vs_0h"
"ENSMUSG00000023960",0,1,1,"4h_vs_0h"
"ENSMUSG00000020120",0,1,1,"4h_vs_0h"
"ENSMUSG00000079317",0,1,1,"4h_vs_0h"
"ENSMUSG00000035181",0,1,1,"4h_vs_0h"
"ENSMUSG00000020519",0,1,1,"4h_vs_0h"
"ENSMUSG00000020176",0,1,1,"4h_vs_0h"
"ENSMUSG00000020527",0,1,1,"4h_vs_0h"
"ENSMUSG00000010554",0,1,1,"4h_vs_0h"
"ENSMUSG00000034297",0,1,1,"4h_vs_0h"
"ENSMUSG00000035441",0,1,1,"4h_vs_0h"
"ENSMUSG00000005804",0,1,1,"4h_vs_0h"
"ENSMUSG00000022533",0,1,1,"4h_vs_0h"
"ENSMUSG00000053801",0,1,1,"4h_vs_0h"
"ENSMUSG00000090841",0,1,1,"4h_vs_0h"
"ENSMUSG00000031077",0,1,1,"4h_vs_0h"
"ENSMUSG00000024940",0,1,1,"4h_vs_0h"
"ENSMUSG00000041187",0,1,1,"4h_vs_0h"
"ENSMUSG00000024049",0,1,1,"4h_vs_0h"
"ENSMUSG00000053289",0,1,1,"4h_vs_0h"
"ENSMUSG00000074305",0,1,1,"4h_vs_0h"
"ENSMUSG00000034290",0,1,1,"4h_vs_0h"
"ENSMUSG00000042302",0,1,1,"4h_vs_0h"
"ENSMUSG00000034543",0,1,1,"4h_vs_0h"
"ENSMUSG00000031015",0,1,1,"4h_vs_0h"
"ENSMUSG00000044857",0,1,1,"4h_vs_0h"
"ENSMUSG00000019989",0,1,1,"4h_vs_0h"
"ENSMUSG00000029599",0,1,1,"4h_vs_0h"
"ENSMUSG00000021916",0,1,1,"4h_vs_0h"
"ENSMUSG00000038582",0,1,1,"4h_vs_0h"
"ENSMUSG00000001150",0,1,1,"4h_vs_0h"
"ENSMUSG00000040520",0,1,1,"4h_vs_0h"
"ENSMUSG00000026806",0,1,1,"4h_vs_0h"
"ENSMUSG00000007817",0,1,1,"4h_vs_0h"
"ENSMUSG00000000976",0,1,1,"4h_vs_0h"
"ENSMUSG00000036435",0,1,1,"4h_vs_0h"
"ENSMUSG00000004891",0,1,1,"4h_vs_0h"
"ENSMUSG00000021497",0,1,1,"4h_vs_0h"
"ENSMUSG00000029173",0,1,1,"4h_vs_0h"
"ENSMUSG00000014778",0,1,1,"4h_vs_0h"
"ENSMUSG00000022300",0,1,1,"4h_vs_0h"
"ENSMUSG00000026867",0,1,1,"4h_vs_0h"
"ENSMUSG00000035161",0,1,1,"4h_vs_0h"
"ENSMUSG00000051378",0,1,1,"4h_vs_0h"
"ENSMUSG00000074030",0,1,1,"4h_vs_0h"
"ENSMUSG00000025266",0,1,1,"4h_vs_0h"
"ENSMUSG00000033210",0,1,1,"4h_vs_0h"
"ENSMUSG00000090145",0,1,1,"4h_vs_0h"
"ENSMUSG00000017713",0,1,1,"4h_vs_0h"
"ENSMUSG00000025764",0,1,1,"4h_vs_0h"
"ENSMUSG00000038773",0,1,1,"4h_vs_0h"
"ENSMUSG00000027454",0,1,1,"4h_vs_0h"
"ENSMUSG00000025785",0,1,1,"4h_vs_0h"
"ENSMUSG00000036241",0,1,1,"4h_vs_0h"
"ENSMUSG00000032353",0,1,1,"4h_vs_0h"
"ENSMUSG00000023094",0,1,1,"4h_vs_0h"
"ENSMUSG00000063253",0,1,1,"4h_vs_0h"
"ENSMUSG00000058672",0,1,1,"4h_vs_0h"
"ENSMUSG00000061119",0,1,1,"4h_vs_0h"
"ENSMUSG00000111997",0,1,1,"4h_vs_0h"
"ENSMUSG00000021639",0,1,1,"4h_vs_0h"
"ENSMUSG00000048327",0,1,1,"4h_vs_0h"
"ENSMUSG00000036879",0,1,1,"4h_vs_0h"
"ENSMUSG00000038671",0,1,1,"4h_vs_0h"
"ENSMUSG00000040396",0,1,1,"4h_vs_0h"
"ENSMUSG00000066621",0,1,1,"4h_vs_0h"
"ENSMUSG00000041734",0,1,1,"4h_vs_0h"
"ENSMUSG00000007476",0,1,1,"4h_vs_0h"
"ENSMUSG00000046934",0,1,1,"4h_vs_0h"
"ENSMUSG00000029434",0,1,1,"4h_vs_0h"
"ENSMUSG00000063704",0,1,1,"4h_vs_0h"
"ENSMUSG00000056665",0,1,1,"4h_vs_0h"
"ENSMUSG00000071660",0,1,1,"4h_vs_0h"
"ENSMUSG00000030521",0,1,1,"4h_vs_0h"
"ENSMUSG00000055194",0,1,1,"4h_vs_0h"
"ENSMUSG00000029326",0,1,1,"4h_vs_0h"
"ENSMUSG00000024286",0,1,1,"4h_vs_0h"
"ENSMUSG00000049109",0,1,1,"4h_vs_0h"
"ENSMUSG00000038497",0,1,1,"4h_vs_0h"
"ENSMUSG00000028437",0,1,1,"4h_vs_0h"
"ENSMUSG00000030726",0,1,1,"4h_vs_0h"
"ENSMUSG00000032475",0,1,1,"4h_vs_0h"
"ENSMUSG00000031729",0,1,1,"4h_vs_0h"
"ENSMUSG00000034958",0,1,1,"4h_vs_0h"
"ENSMUSG00000020409",0,1,1,"4h_vs_0h"
"ENSMUSG00000051220",0,1,1,"4h_vs_0h"
"ENSMUSG00000017670",0,1,1,"4h_vs_0h"
"ENSMUSG00000027784",0,1,1,"4h_vs_0h"
"ENSMUSG00000038344",0,1,1,"4h_vs_0h"
"ENSMUSG00000032867",0,1,1,"4h_vs_0h"
"ENSMUSG00000020375",0,1,1,"4h_vs_0h"
"ENSMUSG00000047648",0,1,1,"4h_vs_0h"
"ENSMUSG00000019774",0,1,1,"4h_vs_0h"
"ENSMUSG00000050565",0,1,1,"4h_vs_0h"
"ENSMUSG00000038861",0,1,1,"4h_vs_0h"
"ENSMUSG00000047888",0,1,1,"4h_vs_0h"
"ENSMUSG00000035125",0,1,1,"4h_vs_0h"
"ENSMUSG00000034064",0,1,1,"4h_vs_0h"
"ENSMUSG00000030515",0,1,1,"4h_vs_0h"
"ENSMUSG00000042211",0,1,1,"4h_vs_0h"
"ENSMUSG00000055675",0,1,1,"4h_vs_0h"
"ENSMUSG00000036975",0,1,1,"4h_vs_0h"
"ENSMUSG00000025139",0,1,1,"4h_vs_0h"
"ENSMUSG00000062421",0,1,1,"4h_vs_0h"
"ENSMUSG00000062691",0,1,1,"4h_vs_0h"
"ENSMUSG00000026553",0,1,1,"4h_vs_0h"
"ENSMUSG00000002846",0,1,1,"4h_vs_0h"
"ENSMUSG00000047379",0,1,1,"4h_vs_0h"
"ENSMUSG00000021610",0,1,1,"4h_vs_0h"
"ENSMUSG00000021180",0,1,1,"4h_vs_0h"
"ENSMUSG00000030330",0,1,1,"4h_vs_0h"
"ENSMUSG00000006931",0,1,1,"4h_vs_0h"
"ENSMUSG00000027628",0,1,1,"4h_vs_0h"
"ENSMUSG00000027080",0,1,1,"4h_vs_0h"
"ENSMUSG00000021361",0,1,1,"4h_vs_0h"
"ENSMUSG00000022554",0,1,1,"4h_vs_0h"
"ENSMUSG00000029414",0,1,1,"4h_vs_0h"
"ENSMUSG00000024072",0,1,1,"4h_vs_0h"
"ENSMUSG00000046562",0,1,1,"4h_vs_0h"
"ENSMUSG00000039414",0,1,1,"4h_vs_0h"
"ENSMUSG00000039704",0,1,1,"4h_vs_0h"
"ENSMUSG00000020166",0,1,1,"4h_vs_0h"
"ENSMUSG00000051518",0,1,1,"4h_vs_0h"
"ENSMUSG00000034087",0,1,1,"4h_vs_0h"
"ENSMUSG00000042364",0,1,1,"4h_vs_0h"
"ENSMUSG00000024579",0,1,1,"4h_vs_0h"
"ENSMUSG00000041747",0,1,1,"4h_vs_0h"
"ENSMUSG00000037216",0,1,1,"4h_vs_0h"
"ENSMUSG00000103529",0,1,1,"4h_vs_0h"
"ENSMUSG00000032498",0,1,1,"4h_vs_0h"
"ENSMUSG00000033126",0,1,1,"4h_vs_0h"
"ENSMUSG00000058440",0,1,1,"4h_vs_0h"
"ENSMUSG00000038949",0,1,1,"4h_vs_0h"
"ENSMUSG00000029536",0,1,1,"4h_vs_0h"
"ENSMUSG00000037376",0,1,1,"4h_vs_0h"
"ENSMUSG00000050552",0,1,1,"4h_vs_0h"
"ENSMUSG00000024943",0,1,1,"4h_vs_0h"
"ENSMUSG00000039108",0,1,1,"4h_vs_0h"
"ENSMUSG00000011306",0,1,1,"4h_vs_0h"
"ENSMUSG00000029505",0,1,1,"4h_vs_0h"
"ENSMUSG00000071652",0,1,1,"4h_vs_0h"
"ENSMUSG00000049792",0,1,1,"4h_vs_0h"
"ENSMUSG00000039824",0,1,1,"4h_vs_0h"
"ENSMUSG00000022034",0,1,1,"4h_vs_0h"
"ENSMUSG00000032491",0,1,1,"4h_vs_0h"
"ENSMUSG00000036766",0,1,1,"4h_vs_0h"
"ENSMUSG00000032551",0,1,1,"4h_vs_0h"
"ENSMUSG00000043866",0,1,1,"4h_vs_0h"
"ENSMUSG00000029561",0,1,1,"4h_vs_0h"
"ENSMUSG00000043155",0,1,1,"4h_vs_0h"
"ENSMUSG00000003234",0,1,1,"4h_vs_0h"
"ENSMUSG00000037262",0,1,1,"4h_vs_0h"
"ENSMUSG00000039187",0,1,1,"4h_vs_0h"
"ENSMUSG00000047656",0,1,1,"4h_vs_0h"
"ENSMUSG00000040760",0,1,1,"4h_vs_0h"
"ENSMUSG00000031536",0,1,1,"4h_vs_0h"
"ENSMUSG00000054226",0,1,1,"4h_vs_0h"
"ENSMUSG00000031556",0,1,1,"4h_vs_0h"
"ENSMUSG00000066278",0,1,1,"4h_vs_0h"
"ENSMUSG00000048832",0,1,1,"4h_vs_0h"
"ENSMUSG00000025786",0,1,1,"4h_vs_0h"
"ENSMUSG00000039018",0,1,1,"4h_vs_0h"
"ENSMUSG00000015971",0,1,1,"4h_vs_0h"
"ENSMUSG00000019715",0,1,1,"4h_vs_0h"
"ENSMUSG00000041895",0,1,1,"4h_vs_0h"
"ENSMUSG00000021650",0,1,1,"4h_vs_0h"
"ENSMUSG00000036693",0,1,1,"4h_vs_0h"
"ENSMUSG00000033355",0,1,1,"4h_vs_0h"
"ENSMUSG00000042729",0,1,1,"4h_vs_0h"
"ENSMUSG00000006585",0,1,1,"4h_vs_0h"
"ENSMUSG00000024143",0,1,1,"4h_vs_0h"
"ENSMUSG00000032387",0,1,1,"4h_vs_0h"
"ENSMUSG00000024391",0,1,1,"4h_vs_0h"
"ENSMUSG00000031935",0,1,1,"4h_vs_0h"
"ENSMUSG00000032615",0,1,1,"4h_vs_0h"
"ENSMUSG00000025575",0,1,1,"4h_vs_0h"
"ENSMUSG00000025921",0,1,1,"4h_vs_0h"
"ENSMUSG00000075000",0,1,1,"4h_vs_0h"
"ENSMUSG00000035575",0,1,1,"4h_vs_0h"
"ENSMUSG00000025241",0,1,1,"4h_vs_0h"
"ENSMUSG00000034075",0,1,1,"4h_vs_0h"
"ENSMUSG00000042363",0,1,1,"4h_vs_0h"
"ENSMUSG00000033430",0,1,1,"4h_vs_0h"
"ENSMUSG00000027602",0,1,1,"4h_vs_0h"
"ENSMUSG00000033940",0,1,1,"4h_vs_0h"
"ENSMUSG00000026155",0,1,1,"4h_vs_0h"
"ENSMUSG00000015341",0,1,1,"4h_vs_0h"
"ENSMUSG00000032397",0,1,1,"4h_vs_0h"
"ENSMUSG00000006191",0,1,1,"4h_vs_0h"
"ENSMUSG00000024271",0,1,1,"4h_vs_0h"
"ENSMUSG00000004637",0,1,1,"4h_vs_0h"
